,id,dist,baseh,basemu,basemed,basestd,scaledh,scaledmu,scaledmed,scaledstd,taille,bins,e_base,e_scale
319,norm_480_1_1000.0,norm,3.816026358973288,1.025911648829187,1.0273687613851892,0.9892786626468755,8.90323320784636,0.5102505302423092,0.510496677129584,0.16711671480346885,480,21,0.8687956701815764,2.0270013186373514
320,norm_480_2_100.0,norm,3.9275941896840085,1.998749328413733,1.9954757227093423,0.10388745366886855,8.90364538514086,0.46000994970184944,0.45435482417212447,0.17946467733512914,480,21,0.8941963459460657,2.0270951591444972
321,norm_480_2_420.0,norm,3.673594803226053,1.9978548072263211,1.9851532330059785,0.4261556859214879,8.905105471109321,0.4521003342078251,0.4476847719456321,0.1481483264932719,480,21,0.8363682424623095,2.0274275772800556
322,norm_480_2_740.0,norm,3.812817787797941,1.9918937827022156,1.9890475411221855,0.7497099438281065,8.904264828993607,0.4693924744793765,0.46876582462164174,0.16506175475002155,480,21,0.8680651739841233,2.027236188080506
323,norm_480_2_1070.0,norm,3.8296183781828335,2.026200703644661,2.07873640536648,1.0532764619161634,8.903210307041444,0.5334414068288248,0.541750845400301,0.16659406407889282,480,21,0.8718901685753074,2.026996104805401
324,norm_480_2_1390.0,norm,3.953100053858587,2.038528219777704,2.096673863993428,1.319415594766783,8.902514325176556,0.5173661311164921,0.525511459028736,0.1848302279020492,480,21,0.9000032723859227,2.026837650441133
325,norm_480_2_1710.0,norm,3.803216939089885,2.0156233734967026,2.061878346123677,1.7711566476793819,8.902902431814676,0.5332247597098588,0.5375765932830081,0.166636764112639,480,21,0.8658793463710583,2.026926010775955
326,norm_480_2_2029.9999999999998,norm,3.9593119344280474,1.9670681913788577,1.9264055360917598,1.8835859628707379,8.90241353695476,0.5161080108991416,0.5121478361009244,0.1834442342185964,480,21,0.9014175327800475,2.026814703961611
327,norm_480_2_2360.0,norm,3.9023541672044515,2.020736987953828,2.0389341573506776,2.2213686785632456,8.903513450958437,0.48654231766575873,0.48797684462454277,0.17511587573335866,480,21,0.8884499437510283,2.0270651216563733
328,norm_480_2_2680.0,norm,3.557085088003359,2.0626606999331667,2.1478173090547656,2.679883443790251,8.905780673847726,0.40956238780240284,0.4139541655628695,0.13820950165212392,480,21,0.8098424466219476,2.027581300855429
329,norm_480_2_3000.0,norm,3.801298844952612,1.8579365075368741,1.601272701016415,3.089003909958742,8.904128696472075,0.4704825354431784,0.45670872312133515,0.16577078277618457,480,21,0.8654426534018013,2.027205194755473
330,norm_480_3_100.0,norm,3.893409558444713,2.9933877081206446,2.9937387591093847,0.09791981318438633,8.903106824876943,0.5036939950703926,0.5043240406537399,0.17574069806914228,480,21,0.8864135224502017,2.026972544995273
331,norm_480_3_870.0,norm,3.784059769551147,3.022443640563197,2.9970125275126795,0.8674902870331878,8.904098174990796,0.4862269461515645,0.48151819573327836,0.1606219611313299,480,21,0.8615178288178442,2.0271982459222397
332,norm_480_3_1630.0,norm,3.7081651661866704,2.9362420804833933,2.959634559487493,1.5901267267722963,8.903741530909887,0.5344296385622817,0.5366867975722506,0.15343259975556903,480,21,0.8442388855950972,2.0271170486756427
333,norm_480_3_2400.0,norm,3.9218442914862197,2.9547163799501748,2.9304487841865665,2.3495467119268083,8.901768280701056,0.5457385778915367,0.5438858032956608,0.1793824366486983,480,21,0.892887265193393,2.026667798309857
334,norm_480_3_3170.0,norm,3.6018092823253816,3.063661543443973,2.9426263996961386,3.0417955348235792,8.903658114950568,0.5552202899501586,0.5495634615103374,0.1421646222469109,480,21,0.8200248150660133,2.0270980573434394
335,norm_480_3_3930.0,norm,3.6521869634917747,3.219264986474146,3.14616596505589,3.8918874163714476,8.905112748263651,0.44565090928010737,0.4428702183195006,0.14804762017923034,480,21,0.8314943142659419,2.027429234071592
336,norm_480_3_4700.0,norm,3.6752263646771275,2.8583035248080813,2.9751525564450887,4.9054463492416955,8.902951015412336,0.5778491729604495,0.5814600049376455,0.15158655824626,480,21,0.83673970046364,2.0269370718157167
337,norm_480_3_5470.0,norm,3.7412994958205372,2.6746121993313703,2.7004084787324727,5.377900981924883,8.903705701283279,0.5184965807561878,0.5192525180416332,0.15759465954212787,480,21,0.8517825866632465,2.0271088913356423
338,norm_480_3_6230.0,norm,3.872988399737402,3.1445981189479797,3.400265601841089,6.150902458042739,8.903728568560883,0.49690241954510483,0.5040640300144654,0.1722955416193892,480,21,0.8817642321686283,2.0271140975344215
339,norm_480_3_7000.0,norm,3.809666777209953,2.8534217523186283,3.0458219799592596,7.1063342056432255,8.903187809107484,0.5383484170393585,0.5428206228009935,0.16518165892164308,480,21,0.8673477826199093,2.026990982695181
340,norm_480_4_100.0,norm,3.6626574096011395,3.996469864123915,3.9941874457967064,0.098628358984683,8.90482384008136,0.4632083309420087,0.45971038943579856,0.15115381193238941,480,21,0.833878123335629,2.027363458273879
341,norm_480_4_1760.0,norm,4.036782416982786,3.957589888786181,3.97800645390007,1.7126865173375267,8.902280036800427,0.49408413142479807,0.49638807671829005,0.1932712980286094,480,21,0.9190552568099578,2.026784309948273
342,norm_480_4_3410.0,norm,3.8938424867555264,4.045459242520598,3.9682404716910367,3.3468186148991963,8.904541649243232,0.42632468277034513,0.42224622627589714,0.17676860132626654,480,21,0.8865120873463925,2.0272992118155826
343,norm_480_4_5070.0,norm,3.6744689014396505,4.068509353392497,3.8018237405326687,5.349929653794607,8.905011275148313,0.4513805594805136,0.4438024721337159,0.15202257737461128,480,21,0.8365672486199849,2.027406131662187
344,norm_480_4_6720.0,norm,3.9652420843573006,3.858355673956211,4.030802008683575,6.986164077788784,8.902342686057413,0.5171693806154666,0.5217093405153999,0.1839233337006535,480,21,0.9027676514892509,2.0267985733201916
345,norm_480_4_8380.0,norm,3.8122819114699027,3.1786664807404374,2.9354161132683965,8.152468367772425,8.904573167827982,0.4361930115515032,0.4312526389233823,0.16557521369580178,480,21,0.867943170887248,2.027306387659611
346,norm_480_4_10030.0,norm,3.8758231370219014,4.056947836375763,4.537016968414555,9.662540247311785,8.903498631300941,0.48983442448079856,0.4985389957997359,0.17520033072659813,480,21,0.8824096175111807,2.0270617476612656
347,norm_480_4_11690.0,norm,3.728958187008583,3.7268927272926913,3.692171752156751,11.635972207427862,8.9045515688876,0.4778218401273004,0.4773574772615484,0.15562101521907612,480,21,0.8489728378167829,2.027301470223483
348,norm_480_4_13340.0,norm,3.8947074216719226,3.295567732325346,3.099056635523591,13.776114201695746,8.902273576027389,0.5402033756461778,0.5377161565090778,0.17436274813477895,480,21,0.8867090072939151,2.0267828390224687
349,norm_480_4_15000.0,norm,3.835353283019702,3.3756135898853814,2.5955900017487252,14.746678968169961,8.903788101058657,0.4651319513916284,0.4561323097952672,0.17014206681513372,480,21,0.8731958357857706,2.027127651312995
350,norm_480_5_100.0,norm,3.761431371398296,5.0011271005149815,5.00228374694399,0.10017517772552172,8.90489247274592,0.43373696578054727,0.4355823311335718,0.1598239510118171,480,21,0.8563660157827709,2.0273790838896883
351,norm_480_5_3530.0,norm,3.7889306655667365,5.022237206626883,5.152460145561198,3.643681027474815,8.904415795656444,0.4719129439073528,0.4777143964688525,0.16232656706353493,480,21,0.8626267869250904,2.027270558698179
352,norm_480_5_6970.0,norm,3.7127973937383993,4.905973090595243,4.50970183980987,6.797006564517879,8.903189822567596,0.5431550184162343,0.534156269220418,0.15435022660662276,480,21,0.8452935059938202,2.026991441100145
353,norm_480_5_10400.0,norm,3.900530002301371,5.454503931133117,5.632125665780837,10.020932770459979,8.902810517604424,0.5298149305474198,0.5328992960931582,0.17401147350952745,480,21,0.8880346356738796,2.0269050846448478
354,norm_480_5_13830.0,norm,3.5743887365786766,5.882478048557578,6.883179022134807,14.32736568999838,8.905642276986095,0.4163430287944525,0.42617157671737216,0.14071856030074717,480,21,0.8137819725964548,2.0275497920075227
355,norm_480_5_17270.0,norm,3.6978157494465984,4.851196825417713,5.026568915702892,16.434726222550704,8.903580723791395,0.5295973200194902,0.5312165106805768,0.15173996713956014,480,21,0.8418826313120166,2.0270804376789835
356,norm_480_5_20700.0,norm,3.9594774658519394,5.096796689945747,5.754529157953195,20.851771150150245,8.90221958425129,0.5304622081369492,0.5362671897783926,0.18403249741478467,480,21,0.9014552193604922,2.0267705467013766
357,norm_480_5_24130.0,norm,3.886404165238678,4.3440660642817495,5.157710567165981,24.909064080756053,8.902959416153553,0.5167384335245788,0.5224630036963327,0.1752530555267439,480,21,0.8848186028367637,2.0269389844145587
358,norm_480_5_27570.0,norm,3.88712040949594,7.097926767626784,4.680402769170076,27.744688196473913,8.903977167896368,0.45610433512040005,0.44090337578370853,0.17445364652140696,480,21,0.8849816703449424,2.0271706962069573
359,norm_480_5_31000.0,norm,3.75062381741529,6.11672285695762,6.600830378901335,32.25928108980136,8.902350485849448,0.5816515880818908,0.584031401976155,0.1585827153609321,480,21,0.8539054572796543,2.026800349100784
360,norm_960_0_100.0,norm,4.333932497048698,-0.0003774447703962474,-0.005547927244433951,0.09960919012593603,9.904071093831313,0.47591214991648084,0.4673110449949205,0.16570002890963834,960,30,0.8832339773231145,2.0184006349550736
361,norm_960_0_200.0,norm,4.277973943293923,0.0003576121425860515,0.0008199974753030675,0.19412308648733967,9.904817805862947,0.45454500114359536,0.4549224496722445,0.15846409517560223,960,30,0.8718299012255435,2.0185528111687234
362,norm_960_0_300.0,norm,4.1608004491476684,-0.019329670142312454,-0.016155941683340183,0.2959740599274057,9.903892373632702,0.5358862813834582,0.5374524446553609,0.1460565099020351,960,30,0.8479505234682484,2.0183642126637817
363,norm_960_0_400.0,norm,4.318406134220884,-0.005297616612560495,0.0018056486488393607,0.3992819858098851,9.904012333890932,0.49090363689172406,0.49380368548284775,0.16301477106612244,960,30,0.8800697814794758,2.0183886599702565
364,norm_960_0_500.0,norm,4.3772507028990555,-0.002545751026515625,0.008964673522957205,0.5005860033100841,9.90370408217837,0.4931299769495897,0.497047338744126,0.1703652611437641,960,30,0.8920620131242643,2.018325839797979
365,norm_960_0_600.0,norm,4.309070493807821,-0.03360523875503653,-0.04496480080715506,0.5867800384029176,9.903636375635557,0.5097489195881514,0.5066082169504129,0.16223350917305845,960,30,0.8781672242018755,2.0183120415398985
366,norm_960_0_700.0,norm,4.167941845706609,-0.006965265751320437,-0.02572419177063577,0.6683820735709509,9.904070420705835,0.5176692298349589,0.5135063012404932,0.14832548746297186,960,30,0.8494059047162695,2.0184004977754353
